ts_code,symbol,name,k,d,j,簇
600418.SH,600418,江淮汽车,67.40406297688327,48.61429972864605,104.9835894733577,2.0
600419.SH,600419,天润乳业,72.38301341775848,59.61159898112376,97.9258422910279,0.0
600420.SH,600420,国药现代,75.69902165474412,57.76341418206903,111.57023660009428,0.0
600421.SH,600421,华嵘控股,71.19845995141031,76.47289980449239,60.64958024524617,2.0
600422.SH,600422,昆药集团,72.9337109788074,54.42838665181358,109.94435963279504,0.0
600423.SH,600423,柳化股份,38.0944594210922,30.418140421415167,53.447097420446255,1.0
600425.SH,600425,青松建化,73.9480884034242,60.06739739936626,101.70947041154004,0.0
600426.SH,600426,华鲁恒升,86.86368265060437,76.21770092047323,108.15564611086668,0.0
600428.SH,600428,中远海特,66.20694733831822,46.73685365409352,105.1471347067676,2.0
600429.SH,600429,三元股份,59.25675394305554,46.989689353900914,83.7908831213648,2.0
600433.SH,600433,冠豪高新,63.18566714090652,49.9404378490238,89.67612572467198,2.0
600435.SH,600435,北方导航,69.43265560989789,50.79766058359672,106.70264566250025,2.0
600436.SH,600436,片仔癀,86.34290101275333,75.6613075682709,107.7060879017182,0.0
600438.SH,600438,通威股份,90.46149040276708,86.16438865911556,99.05569389007012,0.0
600439.SH,600439,瑞贝卡,76.8260058801845,59.583223251253415,111.31157113804667,0.0
600444.SH,600444,国机通用,62.09019227920071,47.83474435298511,90.6010881316319,2.0
600446.SH,600446,金证股份,78.10259803956669,69.18965494858068,95.9284842215387,0.0
600448.SH,600448,华纺股份,64.24209400790295,58.428840951733925,75.868600120241,2.0
600449.SH,600449,宁夏建材,84.50524282922011,73.54294306464092,106.4298423583785,0.0
600452.SH,600452,涪陵电力,34.168070083298424,48.13083712743459,6.242535995026088,1.0
600455.SH,600455,博通股份,43.01025814390015,29.93047176338144,69.16983090493756,1.0
600456.SH,600456,宝钛股份,76.75856435161731,79.57391099979709,71.12787105525774,0.0
600458.SH,600458,时代新材,74.3008148126772,55.89680469579462,111.10883504644237,0.0
600459.SH,600459,贵研铂业,71.40509653745102,61.6582939484118,90.89870171552946,2.0
600460.SH,600460,士兰微,82.6868044222709,79.6436840001117,88.77304526658929,0.0
600461.SH,600461,洪城环境,76.79447339156664,61.40309839259416,107.5772233895116,0.0
600463.SH,600463,空港股份,63.86589432165688,45.61340446859495,100.37087402778076,2.0
600466.SH,600466,蓝光发展,83.11066137249799,79.10300974967562,91.12596461814272,0.0
600467.SH,600467,好当家,65.45324795110194,44.526621419819925,107.30650101366597,2.0
600468.SH,600468,百利电气,46.14448756061171,32.68812682646731,73.0572090289005,1.0
600469.SH,600469,风神股份,72.59566186829333,56.94898938833669,103.8890068282066,0.0
600470.SH,600470,六国化工,28.353130140930094,24.200161123814752,36.6590681751608,1.0
600475.SH,600475,华光环能,64.25409390533797,46.64116643556218,99.47994884488952,2.0
600476.SH,600476,湘邮科技,57.245712237101046,41.120833126927806,89.49547045744754,2.0
600477.SH,600477,杭萧钢构,67.71453903131606,51.8822235061741,99.3791700816,2.0
600479.SH,600479,千金药业,86.99500900251573,79.44899635735422,102.08703429283872,0.0
600480.SH,600480,凌云股份,68.41845237047954,49.91036449805292,105.4346281153328,2.0
600481.SH,600481,双良节能,82.9424990662155,69.5951423800501,109.6372124385463,0.0
600482.SH,600482,中国动力,66.9837788116796,53.669020332991465,93.61329576905588,2.0
600483.SH,600483,福能股份,81.99320087354138,72.86654749746108,100.24650762570198,0.0
600486.SH,600486,扬农化工,84.21975535002682,76.09761424080418,100.4640375684721,0.0
600487.SH,600487,亨通光电,77.95737979082418,62.74296470482281,108.38620996282692,0.0
600488.SH,600488,天药股份,73.04973312753368,55.58909112702001,107.97101712856104,0.0
600489.SH,600489,中金黄金,72.47053897474417,57.15818890496438,103.09523911430377,0.0
600490.SH,600490,鹏欣资源,68.97777031360228,50.11739350710691,106.69852392659304,2.0
600491.SH,600491,龙元建设,80.73183033475387,60.08534135434017,122.02480829558128,0.0
600493.SH,600493,凤竹纺织,52.55884736833092,40.38497630309506,76.90658949880262,2.0
600495.SH,600495,晋西车轴,70.15289327410066,51.51245375249957,107.43377231730284,0.0
600496.SH,600496,精工钢构,87.05179175261992,76.68888018004732,107.77761489776512,0.0
600497.SH,600497,驰宏锌锗,77.94885259579104,61.93385665366307,109.97884448004696,0.0
600498.SH,600498,烽火通信,67.10360129205567,53.75968233181322,93.79143921254058,2.0
600499.SH,600499,科达制造,78.68173179775667,59.14675758736436,117.75168021854128,0.0
600500.SH,600500,中化国际,81.09063465220041,69.99724215486879,103.27741964686363,0.0
600501.SH,600501,航天晨光,63.70778966312038,44.516852116292014,102.08966475677713,2.0
600502.SH,600502,安徽建工,73.83692556315327,55.68903234879357,110.13271199187268,0.0
600503.SH,600503,华丽家族,67.42627112445109,53.1724857035003,95.93384196635267,2.0
600505.SH,600505,西昌电力,79.76283762839584,68.60113786796475,102.086237149258,0.0
600507.SH,600507,方大特钢,79.24026398279514,63.06805957070329,111.58467280697884,0.0
600508.SH,600508,上海能源,76.64951226378557,59.46864410014457,111.01124859106756,0.0
600509.SH,600509,天富能源,74.89990015275728,55.07153976848568,114.55662092130048,0.0
600510.SH,600510,黑牡丹,58.79807814492101,40.853616062122114,94.6870023105188,2.0
600511.SH,600511,国药股份,86.55626104159798,78.91898290038304,101.83081732402786,0.0
600512.SH,600512,腾达建设,54.42053380394782,45.83503360858637,71.59153419467071,2.0
600513.SH,600513,联环药业,71.23259691784038,54.31261418128877,105.0725623909436,0.0
600516.SH,600516,方大炭素,72.17082979567857,66.45607621706151,83.6003369529127,2.0
600517.SH,600517,国网英大,67.67296691004154,50.68880386311346,101.64129300389769,2.0
600519.SH,600519,贵州茅台,87.48187946644492,80.5224552860413,101.40072782725215,0.0
600520.SH,600520,文一科技,56.70534768955748,45.39472277169188,79.32659752528869,2.0
600521.SH,600521,华海药业,76.04407135281912,58.85134701218544,110.42952003408648,0.0
600522.SH,600522,中天科技,72.35952322516735,55.32622238490519,106.42612490569168,0.0
600523.SH,600523,贵航股份,73.4994394460492,58.5705591147634,103.3572001086208,0.0
600525.SH,600525,长园集团,78.17497082038696,59.37642286141524,115.7720667383304,0.0
600526.SH,600526,菲达环保,33.57849423999966,22.977877344640703,54.77972803071757,1.0
600527.SH,600527,江南高纤,65.38273735215955,47.08086176835728,101.9864885197641,2.0
600528.SH,600528,中铁工业,72.34845983054842,59.72733019873528,97.5907190941747,0.0
600529.SH,600529,山东药玻,62.34913134825047,68.98507201703275,49.0772500106859,1.0
600530.SH,600530,交大昂立,67.3230631928437,48.01617390225138,105.93684177402837,2.0
600531.SH,600531,豫光金铅,70.28033148674591,52.256444109025466,106.32810624218678,0.0
600532.SH,600532,未来股份,74.10851718997675,66.32320883286758,89.67913390419511,0.0
600533.SH,600533,栖霞建设,28.2772156308116,26.312751291261243,32.206144309912304,1.0
600535.SH,600535,天士力,82.82591142370228,67.4909006572893,113.49593295652824,0.0
600536.SH,600536,中国软件,73.2526635389896,56.3384355676468,107.0811194816752,0.0
600537.SH,600537,亿晶光电,80.51764117536774,71.26121266284363,99.03049820041596,0.0
600538.SH,600538,国发股份,62.39655125308124,50.40353962092748,86.38257451738878,2.0
600539.SH,600539,狮头股份,55.97328129708527,45.70691434820917,76.50601519483746,2.0
600540.SH,600540,新赛股份,63.22422454274298,53.04985493479545,83.57296375863805,2.0
600543.SH,600543,莫高股份,54.827858408103296,35.50096148828672,93.48165224773646,2.0
600545.SH,600545,卓郎智能,79.1077899588374,68.97254719520485,99.3782754861025,0.0
600546.SH,600546,山煤国际,56.7267951360638,44.87088457018816,80.43861626781508,2.0
600547.SH,600547,山东黄金,79.9126752737848,77.36011195496172,85.01780191143095,0.0
600548.SH,600548,深高速,71.00962029215214,62.94700654332553,87.13484778980535,2.0
600549.SH,600549,厦门钨业,80.27923928851968,62.706642507039895,115.42443285147924,0.0
600550.SH,600550,保变电气,51.842597337214414,36.99638539790074,81.53502121584177,2.0
600551.SH,600551,时代出版,76.62099454934868,57.25483859004584,115.35330646795435,0.0
600552.SH,600552,凯盛科技,78.59760059323268,55.22601979296611,125.3407621937658,0.0
600556.SH,600556,天下秀,26.921154070737096,29.516168892245613,21.73112442772007,1.0
600557.SH,600557,康缘药业,46.04541142380718,57.88374934254878,22.368735586323965,1.0
600558.SH,600558,大西洋,48.46460325326368,41.84526227701589,61.70328520575925,1.0
600559.SH,600559,老白干酒,81.15087158735822,71.44848622162456,100.55564231882556,0.0
600560.SH,600560,金自天正,75.71398214953754,55.58369265095499,115.97456114670264,0.0
600561.SH,600561,江西长运,61.43349283495729,44.74853121677008,94.80341607133172,2.0
600562.SH,600562,国睿科技,71.67559615129866,57.10896539186975,100.8088576701565,0.0
600563.SH,600563,法拉电子,71.8674456145201,68.85788823143295,77.88656038069439,2.0
600565.SH,600565,迪马股份,32.90194096314224,31.878331156185386,34.94916057705594,1.0
600566.SH,600566,济川药业,82.78653024875868,70.01443615458726,108.33071843710152,0.0
600567.SH,600567,山鹰国际,81.64462358815277,70.38225468879703,104.16936138686424,0.0
600569.SH,600569,安阳钢铁,77.69745320380069,65.54207342632549,102.00821275875109,0.0
600570.SH,600570,恒生电子,84.45022227245006,81.61366128283463,90.12334425168096,0.0
600571.SH,600571,信雅达,64.70612475879554,47.46395518319368,99.19046390999928,2.0
600572.SH,600572,康恩贝,37.07716328325306,34.1130741731153,43.00534150352858,1.0
600573.SH,600573,惠泉啤酒,54.26278539177049,45.88000248244799,71.02835121041551,2.0
600575.SH,600575,淮河能源,79.82728957258618,63.637412474730056,112.20704376829843,0.0
600576.SH,600576,祥源文化,61.38706463865904,41.1894819113425,101.78223009329211,2.0
600577.SH,600577,精达股份,63.5550814694608,47.961880247137145,94.74148391410812,2.0
600578.SH,600578,京能电力,77.7906118547519,59.92012242761592,113.53159070902387,0.0
600579.SH,600579,克劳斯,58.891699022524506,54.20967963796804,68.25573779163744,2.0
600580.SH,600580,卧龙电驱,81.09383495576206,66.39266443303735,110.49617600121148,0.0
600581.SH,600581,八一钢铁,72.82750173065448,58.791736754540366,100.89903168288268,0.0
600582.SH,600582,天地科技,71.04069679532645,56.0485171699698,101.02505604603977,0.0
600583.SH,600583,海油工程,86.87748093518718,76.6014457672385,107.42955127108452,0.0
600584.SH,600584,长电科技,78.66372832394299,70.27623510045389,95.4387147709212,0.0
600585.SH,600585,海螺水泥,92.48456156747348,91.3765319653311,94.70062077175824,0.0
600586.SH,600586,金晶科技,73.53648230095024,59.7745171367396,101.06041262937153,0.0
600587.SH,600587,新华医疗,62.25047930798471,47.86533512854192,91.02076766687028,2.0
600588.SH,600588,用友网络,80.4858785907134,72.02646661667737,97.40470253878544,0.0
600590.SH,600590,泰豪科技,69.91511358593851,50.97278855564804,107.79976364651948,2.0
600592.SH,600592,龙溪股份,65.14150039320215,45.63202817674707,104.16044482611233,2.0
600594.SH,600594,益佰制药,47.31378823694695,33.76639469714472,74.4085753165514,1.0
600596.SH,600596,新安股份,83.45234442063861,71.25899791294587,107.83903743602409,0.0
600597.SH,600597,光明乳业,79.41288721976954,65.23566369261987,107.7673342740689,0.0
600598.SH,600598,北大荒,75.07525975792858,57.83365566995737,109.558467933871,0.0
600600.SH,600600,青岛啤酒,80.12159118208747,75.78244941303745,88.79987472018752,0.0
600602.SH,600602,云赛智联,72.9004248409666,55.89401618347989,106.91324215594,0.0
600603.SH,600603,广汇物流,85.49767118208658,70.80765605459645,114.8777014370668,0.0
600604.SH,600604,市北高新,41.926909010618765,33.35283437484924,59.07505828215781,1.0
600605.SH,600605,汇通能源,72.48119017092526,53.62001919094201,110.20353213089176,0.0
600606.SH,600606,绿地控股,81.2489909371945,73.5355868750978,96.67579906138792,0.0
600609.SH,600609,金杯汽车,52.96743990913581,40.4349794356722,78.03236085606305,2.0
600610.SH,600610,中毅达,71.2767521307579,46.24200968560971,121.34623702105428,0.0
600611.SH,600611,大众交通,76.3492055278412,57.70691231920512,113.6337919451134,0.0
600612.SH,600612,老凤祥,63.042990728364586,60.958718883464826,67.21153441816409,2.0
600613.SH,600613,神奇制药,75.26905128328667,56.050079694928144,113.70699446000371,0.0
600616.SH,600616,金枫酒业,57.12236287223204,43.77815021419828,83.81078818829957,2.0
600617.SH,600617,国新能源,62.97703990606126,49.3222658813058,90.28658795557216,2.0
600618.SH,600618,氯碱化工,76.6349163183087,65.60055093776901,98.70364707938808,0.0
600619.SH,600619,海立股份,71.84723798719982,52.13082016749885,111.28007362660176,0.0
600620.SH,600620,天宸股份,43.024844020369386,39.11910189318071,50.836328274746734,1.0
600621.SH,600621,华鑫股份,71.86861263104376,52.490493625811695,110.62485064150788,0.0
600622.SH,600622,光大嘉宝,83.19327093522716,76.6775983061672,96.22461619334707,0.0
600623.SH,600623,华谊集团,70.30218404013704,53.84786109810919,103.21082992419274,2.0
600624.SH,600624,复旦复华,53.441450331566735,35.915260877930194,88.49382923883982,2.0
600626.SH,600626,申达股份,74.43466054664563,55.20424951479862,112.89548261033966,0.0
600628.SH,600628,新世界,51.63487789117089,48.43277379892822,58.039086075656215,1.0
600629.SH,600629,华建集团,64.84009463093419,52.049591366137385,90.4211011605278,2.0
600630.SH,600630,龙头股份,57.345408666828654,41.55841216114781,88.91940167819033,2.0
600633.SH,600633,浙数文化,61.15190012661115,46.940816711669605,89.57406695649424,2.0
600635.SH,600635,大众公用,50.88478773722893,35.67478117518207,81.30480086132268,2.0
600636.SH,600636,国新文化,78.60870207557876,70.00678209082962,95.81254204507704,0.0
600637.SH,600637,东方明珠,83.07900279156055,67.21450309884617,114.80800217698932,0.0
600638.SH,600638,新黄浦,67.98600121745046,52.3477303077529,99.2625430368456,2.0
600639.SH,600639,浦东金桥,84.09402071993958,71.82387707786081,108.63430800409712,0.0
600640.SH,600640,新国脉,67.62603495142123,48.324859269889394,106.22838631448492,2.0
600641.SH,600641,万业企业,93.00179946295566,86.71552370575577,105.57435097735544,0.0
600642.SH,600642,申能股份,83.01644833555378,72.63674600002253,103.77585300661627,0.0
600643.SH,600643,爱建集团,84.459550903674,72.64926869029817,108.08011533042566,0.0
600644.SH,600644,乐山电力,65.42053913930098,47.35664344274701,101.54833053240894,2.0
600645.SH,600645,中源协和,57.03164064362253,40.81908047257936,89.45676098570885,2.0
600647.SH,600647,同达创业,62.03603426583908,50.53848737976792,85.03112803798139,2.0
600648.SH,600648,外高桥,85.66226349387489,71.20895577231299,114.56887893699869,0.0
600649.SH,600649,城投控股,79.22890904408658,62.18741644258674,113.31189424708626,0.0
600650.SH,600650,锦江在线,67.0865036009145,51.43700224301583,98.38550631671184,2.0
600651.SH,600651,飞乐音响,33.05753350229276,25.12867493674038,48.915250633397534,1.0
600653.SH,600653,申华控股,61.469299067422384,58.75035321415613,66.9071907739549,2.0
600655.SH,600655,豫园股份,78.51879844806682,69.56795822401413,96.42047889617216,0.0
600657.SH,600657,信达地产,67.58014462881478,53.86429757642243,95.01183873359948,2.0
600658.SH,600658,电子城,61.405017132947066,42.11300876749769,99.9890338638458,2.0
600660.SH,600660,福耀玻璃,89.87559772078411,84.14598456862117,101.33482402510998,0.0
